algorithm,precision,dims,iterations,s,nx,ny,nz,substrate_step,x_tile_size,init_time,time,std_dev
lstmdtfai,S,3,100,1,288,288,288,1,32,14,408284.84,3785.376184
lstmdtfai,S,3,100,1,288,288,288,1,32,9,413815.1,2872.293921
lstmdtfai,S,3,100,1,288,288,288,1,32,9,409202.2,311.2866846
lstmdtfai,S,3,100,1,288,288,288,1,32,14,414057.24,868.7709608
lstmdtfai,S,3,100,1,192,192,192,1,32,5,92743.56,2385.957176
lstmdtfai,S,3,100,1,192,192,192,1,32,8,91887.58,97.92100694
lstmdtfai,S,3,100,1,192,192,192,1,32,7,91833.7,119.2850787
lstmdtfai,S,3,100,1,192,192,192,1,32,6,91832.28,105.0171491
lstmdtfai,S,3,100,1,192,192,192,1,32,6,91878.22,121.6950763
lstmdtfai,S,3,100,1,160,160,160,1,32,5,38487.36,1505.44607
lstmdtfai,S,3,100,1,160,160,160,1,32,7,38273.94,49.9140902
lstmdtfai,S,3,100,1,160,160,160,1,32,6,39038.88,994.6775888
lstmdtfai,S,3,100,1,160,160,160,1,32,5,38770.74,62.15876768
lstmdtfai,S,3,100,1,160,160,160,1,32,5,38749.2,71.330218
lstmdtfai,S,3,100,1,350,350,350,1,32,9,817863.88,30400.18722
lstmdtfai,S,3,100,1,350,350,350,1,32,12,812259.72,2967.642418
lstmdtfai,S,3,100,1,350,350,350,1,32,11,689845.48,182909.9978
lstmdtfai,S,3,100,1,350,350,350,1,32,14,809108.74,777.2444869
lstmdtfai,S,3,100,1,350,350,350,1,32,11,810363.46,267.2122909
lstmdtfai,S,3,100,1,96,96,96,1,32,5,10514,1221.139894
lstmdtfai,S,3,100,1,96,96,96,1,32,7,9843.34,139.4766805
lstmdtfai,S,3,100,1,96,96,96,1,32,5,9939.16,23.361815
lstmdtfai,S,3,100,1,96,96,96,1,32,3,10035.54,313.7914728
lstmdtfai,S,3,100,1,96,96,96,1,32,4,9848.84,21.20033962
lstmdtfai,S,3,100,1,128,128,128,1,32,4,29251.02,1072.308174
lstmdtfai,S,3,100,1,128,128,128,1,32,6,29094.66,52.98777595
lstmdtfai,S,3,100,1,128,128,128,1,32,6,29168.28,50.13543258
lstmdtfai,S,3,100,1,128,128,128,1,32,5,29151.04,47.28296099
lstmdtfai,S,3,100,1,128,128,128,1,32,5,29150.68,50.10047505
lstmdtfai,S,3,100,1,150,150,150,1,32,5,41820.92,1477.743331
lstmdtfai,S,3,100,1,150,150,150,1,32,7,41672.7,66.04672588
lstmdtfai,S,3,100,1,150,150,150,1,32,6,41682,83.27184398
lstmdtfai,S,3,100,1,150,150,150,1,32,7,41665.88,83.78798004
lstmdtfai,S,3,100,1,150,150,150,1,32,5,41732.58,70.14387785
lstmdtfai,S,3,100,1,250,250,250,1,32,6,267953.38,2786.750171
lstmdtfai,S,3,100,1,250,250,250,1,32,10,272203.1,172.3516464
lstmdtfai,S,3,100,1,250,250,250,1,32,9,268130.22,2066.018696
lstmdtfai,S,3,100,1,250,250,250,1,32,8,270953.6,172.4341034
lstmdtfai,S,3,100,1,250,250,250,1,32,8,266789.26,164.1389424
lstmdtfai,S,3,100,1,300,300,300,1,32,44,489466.26,9452.795383
lstmdtfai,S,3,100,1,300,300,300,1,32,13,492831,233.4923553
lstmdtfai,S,3,100,1,300,300,300,1,32,11,492596.64,3825.573472
lstmdtfai,S,3,100,1,300,300,300,1,32,16,496442.7,5713.983239
lstmdtfai,S,3,100,1,300,300,300,1,32,16,394814.2,88588.80767
lstmdtfai,S,3,100,1,600,600,600,1,32,16,2214404.54,1417312.967
lstmdtfai,S,3,100,1,600,600,600,1,32,18,2950108.42,587737.5181
lstmdtfai,S,3,100,1,600,600,600,1,32,19,4147095.54,533448.9461
lstmdtfai,S,3,100,1,600,600,600,1,32,24,3494509.12,1083290
lstmdtfai,S,3,100,1,600,600,600,1,32,20,4216896.54,190114.6508
lstmdtfai,S,3,100,1,800,800,800,1,32,282,4488279.76,1759146.966
lstmdtfai,S,3,100,1,800,800,800,1,32,25,5492559.36,852020.4726
lstmdtfai,S,3,100,1,800,800,800,1,32,23,11980714.08,283876.6325
lstmdtfai,S,3,100,1,800,800,800,1,32,23,5826582.02,2055949.823
lstmdtfai,S,3,100,1,800,800,800,1,32,23,10319609.48,831002.4821
lstmdtfai,S,3,100,1,200,200,200,1,32,5,130819.16,2580.033413
lstmdtfai,S,3,100,1,200,200,200,1,32,7,125318.84,449.6038416
lstmdtfai,S,3,100,1,200,200,200,1,32,6,123903.56,79.36753996
lstmdtfai,S,3,100,1,200,200,200,1,32,6,124589.72,636.8871812
lstmdtfai,S,3,100,1,200,200,200,1,32,7,124526.72,1692.307514
lstmdtfai,S,3,100,1,100,100,100,1,32,3,12619.56,2395.893764
lstmdtfai,S,3,100,1,100,100,100,1,32,6,12287.02,42.07445306
lstmdtfai,S,3,100,1,100,100,100,1,32,4,12309.74,39.50332138
lstmdtfai,S,3,100,1,100,100,100,1,32,5,12291.96,81.86597828
lstmdtfai,S,3,100,1,100,100,100,1,32,4,12225.98,56.45759116
lstmdtfai,S,3,100,1,450,450,450,1,32,12,1819608.44,256110.2588
lstmdtfai,S,3,100,1,450,450,450,1,32,15,1743329.72,553086.1145
lstmdtfai,S,3,100,1,450,450,450,1,32,15,2068609.4,76737.30831
lstmdtfai,S,3,100,1,450,450,450,1,32,21,1891609.24,414633.6131
lstmdtfai,S,3,100,1,450,450,450,1,32,15,1881950.34,458536.0184
lstmdtfai,S,3,100,1,256,256,256,1,32,8,445178.4,6006.328273
lstmdtfai,S,3,100,1,256,256,256,1,32,10,449066.54,5781.201243
lstmdtfai,S,3,100,1,256,256,256,1,32,9,445958.24,3945.342376
lstmdtfai,S,3,100,1,256,256,256,1,32,9,450566.12,3168.795611
lstmdtfai,S,3,100,1,256,256,256,1,32,10,440723.74,20216.12285
lstmdtfai,S,3,100,1,400,400,400,1,32,10,1395704.8,38034.25971
lstmdtfai,S,3,100,1,400,400,400,1,32,37,648643.7,453849.018
lstmdtfai,S,3,100,1,400,400,400,1,32,16,1425277.48,59727.74227
lstmdtfai,S,3,100,1,400,400,400,1,32,17,516902.94,195072.7712
lstmdtfai,S,3,100,1,400,400,400,1,32,14,1338151.18,203623.0269
lstmdtfai,S,3,100,1,224,224,224,1,32,7,168392.72,2378.43721
lstmdtfai,S,3,100,1,224,224,224,1,32,8,167950,1012.579755
lstmdtfai,S,3,100,1,224,224,224,1,32,10,164272.16,752.9135504
lstmdtfai,S,3,100,1,224,224,224,1,32,7,170176.4,7455.65353
lstmdtfai,S,3,100,1,224,224,224,1,32,7,164761.9,2423.515135
lstmdtfai,S,3,100,1,550,550,550,1,32,14,2056789.94,1178075.827
lstmdtfai,S,3,100,1,550,550,550,1,32,18,2754783.86,865768.4217
lstmdtfai,S,3,100,1,550,550,550,1,32,16,2639006.84,1027120.946
lstmdtfai,S,3,100,1,550,550,550,1,32,22,3531464.82,38556.6629
lstmdtfai,S,3,100,1,550,550,550,1,32,15,3205388.2,817247.9548
lstmdtfai,S,3,100,1,64,64,64,1,48,3,5529.38,726.9764478
lstmdtfai,S,3,100,1,64,64,64,1,48,2,4996.16,36.08787054
lstmdtfai,S,3,100,1,64,64,64,1,48,2,4972.4,73.51979325
lstmdtfai,S,3,100,1,64,64,64,1,48,2,5056.84,29.16529444
lstmdtfai,S,3,100,1,64,64,64,1,48,2,5072.54,27.41182956
lstmdtfai,S,3,100,1,500,500,500,1,48,13,2517047.28,822329.2705
lstmdtfai,S,3,100,1,500,500,500,1,48,16,2300168.36,854591.023
lstmdtfai,S,3,100,1,500,500,500,1,48,22,3032143.76,233579.3073
lstmdtfai,S,3,100,1,500,500,500,1,48,23,3008484.2,66372.45255
lstmdtfai,S,3,100,1,500,500,500,1,48,17,3480523.02,446568.9186
lstmdtfai,S,3,100,1,1000,1000,1000,1,48,72,7164366.4,2149969.847
lstmdtfai,S,3,100,1,1000,1000,1000,1,48,41,8768718.4,3429180.866
lstmdtfai,S,3,100,1,1000,1000,1000,1,48,46,11487298.82,3634383.308
lstmdtfai,S,3,100,1,1000,1000,1000,1,48,39,10777280.96,4605381.429
lstmdtfai,S,3,100,1,1000,1000,1000,1,48,36,17285090.7,4017028.997
lstmdtfai,S,3,100,1,50,50,50,1,48,3,3386.78,903.2476137
lstmdtfai,S,3,100,1,50,50,50,1,48,2,3206.1,28.53015948
lstmdtfai,S,3,100,1,50,50,50,1,48,2,3247.62,26.88783368
lstmdtfai,S,3,100,1,50,50,50,1,48,1,3224.08,27.51860462
lstmdtfai,S,3,100,1,50,50,50,1,48,2,3202.66,23.25305141
lstmdtfai,S,3,100,1,288,288,288,1,48,8,429049.12,4326.726151
lstmdtfai,S,3,100,1,288,288,288,1,48,14,432470.62,221.9242114
lstmdtfai,S,3,100,1,288,288,288,1,48,10,431373.78,265.5392468
lstmdtfai,S,3,100,1,288,288,288,1,48,12,433622.24,845.0798201
lstmdtfai,S,3,100,1,288,288,288,1,48,15,432982.3,276.5608251
lstmdtfai,S,3,100,1,192,192,192,1,48,5,106098.76,2635.842329
lstmdtfai,S,3,100,1,192,192,192,1,48,7,106983.58,886.5149314
lstmdtfai,S,3,100,1,192,192,192,1,48,6,107362.94,319.3152931
lstmdtfai,S,3,100,1,192,192,192,1,48,6,107377.1,322.8584365
lstmdtfai,S,3,100,1,192,192,192,1,48,6,107306.2,417.4223281
lstmdtfai,S,3,100,1,160,160,160,1,48,4,55784.18,1874.527233
lstmdtfai,S,3,100,1,160,160,160,1,48,6,55777.92,110.0159697
lstmdtfai,S,3,100,1,160,160,160,1,48,5,55784.26,104.7048824
lstmdtfai,S,3,100,1,160,160,160,1,48,5,55751.52,97.73172259
lstmdtfai,S,3,100,1,160,160,160,1,48,5,55768.02,79.22310017
lstmdtfai,S,3,100,1,350,350,350,1,48,9,898906.46,9371.284073
lstmdtfai,S,3,100,1,350,350,350,1,48,13,897069.82,694.4661458
lstmdtfai,S,3,100,1,350,350,350,1,48,11,578899.42,296026.8615
lstmdtfai,S,3,100,1,350,350,350,1,48,17,881677.58,5078.998827
lstmdtfai,S,3,100,1,350,350,350,1,48,12,882056.8,3212.36295
lstmdtfai,S,3,100,1,96,96,96,1,48,2,9678.22,766.6355403
lstmdtfai,S,3,100,1,96,96,96,1,48,3,9660.44,30.82476926
lstmdtfai,S,3,100,1,96,96,96,1,48,3,9774.68,32.30321346
lstmdtfai,S,3,100,1,96,96,96,1,48,3,9665.22,42.07340728
lstmdtfai,S,3,100,1,96,96,96,1,48,3,9621.6,27.45396146
lstmdtfai,S,3,100,1,128,128,128,1,48,4,26742.68,1522.520456
lstmdtfai,S,3,100,1,128,128,128,1,48,5,26546.8,79.53162893
lstmdtfai,S,3,100,1,128,128,128,1,48,5,26767.12,201.6671158
lstmdtfai,S,3,100,1,128,128,128,1,48,5,26793.34,279.4126418
lstmdtfai,S,3,100,1,128,128,128,1,48,5,26847.02,291.8360834
lstmdtfai,S,3,100,1,150,150,150,1,48,4,41413.86,1665.799508
lstmdtfai,S,3,100,1,150,150,150,1,48,6,41428.72,85.30909447
lstmdtfai,S,3,100,1,150,150,150,1,48,5,41418.4,69.53646525
lstmdtfai,S,3,100,1,150,150,150,1,48,5,41422.74,63.5911346
lstmdtfai,S,3,100,1,150,150,150,1,48,6,41396.38,76.39473542
lstmdtfai,S,3,100,1,250,250,250,1,48,7,292674.32,1193.224479
lstmdtfai,S,3,100,1,250,250,250,1,48,10,302328.3,1970.211859
lstmdtfai,S,3,100,1,250,250,250,1,48,9,302119.58,260.1872472
lstmdtfai,S,3,100,1,250,250,250,1,48,8,302923.32,248.4920474
lstmdtfai,S,3,100,1,250,250,250,1,48,8,302558.84,666.1567791
lstmdtfai,S,3,100,1,300,300,300,1,48,9,515584.12,4692.690736
lstmdtfai,S,3,100,1,300,300,300,1,48,12,518322.14,357.1261407
lstmdtfai,S,3,100,1,300,300,300,1,48,10,517074.18,793.5744373
lstmdtfai,S,3,100,1,300,300,300,1,48,13,514672.44,6542.8258
lstmdtfai,S,3,100,1,300,300,300,1,48,16,396162.32,67651.86824
lstmdtfai,S,3,100,1,600,600,600,1,48,15,2515078.84,1047083.664
lstmdtfai,S,3,100,1,600,600,600,1,48,18,2864068.14,944696.47
lstmdtfai,S,3,100,1,600,600,600,1,48,17,3023312.54,613908.9317
lstmdtfai,S,3,100,1,600,600,600,1,48,25,2439727.4,776371.0105
lstmdtfai,S,3,100,1,600,600,600,1,48,20,4244236.28,289436.0694
lstmdtfai,S,3,100,1,800,800,800,1,48,76,4382574.82,2109648.245
lstmdtfai,S,3,100,1,800,800,800,1,48,24,6477208.4,2375031.202
lstmdtfai,S,3,100,1,800,800,800,1,48,23,10684257.64,152657.6085
lstmdtfai,S,3,100,1,800,800,800,1,48,22,6475872.48,2748844.311
lstmdtfai,S,3,100,1,800,800,800,1,48,23,10845646.72,276135.0546
lstmdtfai,S,3,100,1,200,200,200,1,48,6,147847.44,6477.178334
lstmdtfai,S,3,100,1,200,200,200,1,48,7,144015.2,3442.553268
lstmdtfai,S,3,100,1,200,200,200,1,48,8,140058.96,156.1437748
lstmdtfai,S,3,100,1,200,200,200,1,48,8,139978.8,182.7838067
lstmdtfai,S,3,100,1,200,200,200,1,48,7,139891.5,228.7388249
lstmdtfai,S,3,100,1,100,100,100,1,48,3,15607.52,920.5177074
lstmdtfai,S,3,100,1,100,100,100,1,48,7,15453.84,49.21355911
lstmdtfai,S,3,100,1,100,100,100,1,48,5,15506.92,39.96540504
lstmdtfai,S,3,100,1,100,100,100,1,48,4,15459.68,40.92306929
lstmdtfai,S,3,100,1,100,100,100,1,48,6,15475.52,41.77283328
lstmdtfai,S,3,100,1,450,450,450,1,48,11,1834693.86,531919.6245
lstmdtfai,S,3,100,1,450,450,450,1,48,15,1522471.66,720531.4919
lstmdtfai,S,3,100,1,450,450,450,1,48,14,1653533.56,599198.6137
lstmdtfai,S,3,100,1,450,450,450,1,48,20,2152023.72,37492.23491
lstmdtfai,S,3,100,1,450,450,450,1,48,28,1830947.26,327393.7167
lstmdtfai,S,3,100,1,256,256,256,1,48,6,390637.44,2229.142446
lstmdtfai,S,3,100,1,256,256,256,1,48,10,388219.04,1266.214626
lstmdtfai,S,3,100,1,256,256,256,1,48,10,387775.48,206.997028
lstmdtfai,S,3,100,1,256,256,256,1,48,9,389502.3,835.7277607
lstmdtfai,S,3,100,1,256,256,256,1,48,8,385061.06,3789.652846
lstmdtfai,S,3,100,1,400,400,400,1,48,10,1499017.86,55101.4924
lstmdtfai,S,3,100,1,400,400,400,1,48,13,839103.48,291341.1814
lstmdtfai,S,3,100,1,400,400,400,1,48,16,1451080.82,103373.3701
lstmdtfai,S,3,100,1,400,400,400,1,48,18,454650.34,179403.5239
lstmdtfai,S,3,100,1,400,400,400,1,48,14,1495266.64,38380.32506
lstmdtfai,S,3,100,1,224,224,224,1,48,6,189661.6,3465.503917
lstmdtfai,S,3,100,1,224,224,224,1,48,8,188185.9,173.4044117
lstmdtfai,S,3,100,1,224,224,224,1,48,7,188658.82,200.2395256
lstmdtfai,S,3,100,1,224,224,224,1,48,6,187797.58,203.1361209
lstmdtfai,S,3,100,1,224,224,224,1,48,6,188639.98,180.9442445
lstmdtfai,S,3,100,1,550,550,550,1,48,13,2423463.54,1047700.809
lstmdtfai,S,3,100,1,550,550,550,1,48,17,1013851.82,194138.812
lstmdtfai,S,3,100,1,550,550,550,1,48,16,2923235.62,710734.4429
lstmdtfai,S,3,100,1,550,550,550,1,48,22,2157568.68,969587.1926
lstmdtfai,S,3,100,1,550,550,550,1,48,20,3275291.94,655386.7954
lstmdtfai,D,3,100,1,64,64,64,1,10000,6,8394.5,1949.152659
lstmdtfai,D,3,100,1,64,64,64,1,10000,5,8118.5,55.97293989
lstmdtfai,D,3,100,1,64,64,64,1,10000,14,8142.62,90.13520733
lstmdtfai,D,3,100,1,64,64,64,1,10000,3,8278.56,84.38036738
lstmdtfai,D,3,100,1,64,64,64,1,10000,4,8248.1,75.67410389
lstmdtfai,D,3,100,1,500,500,500,1,10000,15,3657801.52,1099198.216
lstmdtfai,D,3,100,1,500,500,500,1,10000,20,4138094.2,972943.8205
lstmdtfai,D,3,100,1,500,500,500,1,10000,17,5923190.72,1708735.502
lstmdtfai,D,3,100,1,500,500,500,1,10000,17,4796084,1045232.184
lstmdtfai,D,3,100,1,500,500,500,1,10000,19,5469927.52,284519.1076
lstmdtfai,D,3,100,1,1000,1000,1000,1,10000,37,18481929.14,4258702.658
lstmdtfai,D,3,100,1,1000,1000,1000,1,10000,30,27939886.94,12924573.89
lstmdtfai,D,3,100,1,1000,1000,1000,1,10000,60,21892131.92,10417251.73
lstmdtfai,D,3,100,1,1000,1000,1000,1,10000,34,29941295.54,5450968.438
lstmdtfai,D,3,100,1,1000,1000,1000,1,10000,31,42404465.92,4826944.866
lstmdtfai,D,3,100,1,50,50,50,1,10000,2,4305.18,661.3013743
lstmdtfai,D,3,100,1,50,50,50,1,10000,2,4175.28,53.54700365
lstmdtfai,D,3,100,1,50,50,50,1,10000,2,4166.08,57.68668477
lstmdtfai,D,3,100,1,50,50,50,1,10000,3,4188.96,59.1340714
lstmdtfai,D,3,100,1,50,50,50,1,10000,2,4292.3,99.09616542
lstmdtfai,D,3,100,1,288,288,288,1,10000,9,1032909.68,19456.92232
lstmdtfai,D,3,100,1,288,288,288,1,10000,13,999126.1,28319.31262
lstmdtfai,D,3,100,1,288,288,288,1,10000,13,446544.7,258939.6335
lstmdtfai,D,3,100,1,288,288,288,1,10000,14,1064002.16,19299.44168
lstmdtfai,D,3,100,1,288,288,288,1,10000,12,1053350.4,9338.489612
lstmdtfai,D,3,100,1,192,192,192,1,10000,7,304447.08,673.045016
lstmdtfai,D,3,100,1,192,192,192,1,10000,9,303377.52,1185.250425
lstmdtfai,D,3,100,1,192,192,192,1,10000,9,305445.5,2363.908757
lstmdtfai,D,3,100,1,192,192,192,1,10000,10,307275.46,276.9101811
lstmdtfai,D,3,100,1,192,192,192,1,10000,10,306507.42,191.2970559
lstmdtfai,D,3,100,1,160,160,160,1,10000,5,73478.74,1984.440292
lstmdtfai,D,3,100,1,160,160,160,1,10000,9,73380.38,881.1085947
lstmdtfai,D,3,100,1,160,160,160,1,10000,8,73374.22,986.1787118
lstmdtfai,D,3,100,1,160,160,160,1,10000,8,73341.38,871.6238613
lstmdtfai,D,3,100,1,160,160,160,1,10000,7,73351.06,856.8127546
lstmdtfai,D,3,100,1,350,350,350,1,10000,10,1646469.74,846329.0701
lstmdtfai,D,3,100,1,350,350,350,1,10000,14,1578608.06,780269.265
lstmdtfai,D,3,100,1,350,350,350,1,10000,13,1986594.9,371272.6672
lstmdtfai,D,3,100,1,350,350,350,1,10000,15,1450595.04,497672.9404
lstmdtfai,D,3,100,1,350,350,350,1,10000,19,2011389.06,316485.6212
lstmdtfai,D,3,100,1,96,96,96,1,10000,3,20549.8,2685.586156
lstmdtfai,D,3,100,1,96,96,96,1,10000,4,20144.84,88.62716514
lstmdtfai,D,3,100,1,96,96,96,1,10000,4,20177.74,87.51109872
lstmdtfai,D,3,100,1,96,96,96,1,10000,5,20172.92,53.0135228
lstmdtfai,D,3,100,1,96,96,96,1,10000,4,20117.88,75.98779902
lstmdtfai,D,3,100,1,128,128,128,1,10000,4,89620.68,1523.049893
lstmdtfai,D,3,100,1,128,128,128,1,10000,8,89290.8,470.445406
lstmdtfai,D,3,100,1,128,128,128,1,10000,7,89273.06,358.4093978
lstmdtfai,D,3,100,1,128,128,128,1,10000,6,89225.48,359.3420231
lstmdtfai,D,3,100,1,128,128,128,1,10000,6,89080.22,345.3505633
lstmdtfai,D,3,100,1,150,150,150,1,10000,7,99679.24,1464.954874
lstmdtfai,D,3,100,1,150,150,150,1,10000,8,99049.04,655.9890231
lstmdtfai,D,3,100,1,150,150,150,1,10000,7,99056.26,619.8450713
lstmdtfai,D,3,100,1,150,150,150,1,10000,8,99341.44,627.0669872
lstmdtfai,D,3,100,1,150,150,150,1,10000,7,99346.82,689.5803272
lstmdtfai,D,3,100,1,250,250,250,1,10000,7,597645.52,3837.422798
lstmdtfai,D,3,100,1,250,250,250,1,10000,12,604151.04,4784.684604
lstmdtfai,D,3,100,1,250,250,250,1,10000,10,598419.4,3063.195763
lstmdtfai,D,3,100,1,250,250,250,1,10000,10,517946.96,115608.836
lstmdtfai,D,3,100,1,250,250,250,1,10000,11,603529.66,1032.761824
lstmdtfai,D,3,100,1,300,300,300,1,10000,8,1193000.26,30084.40694
lstmdtfai,D,3,100,1,300,300,300,1,10000,13,775350.84,148720.3197
lstmdtfai,D,3,100,1,300,300,300,1,10000,12,967711.52,337507.4376
lstmdtfai,D,3,100,1,300,300,300,1,10000,13,1200006.5,22998.31513
lstmdtfai,D,3,100,1,300,300,300,1,10000,11,688262.06,401286.3054
lstmdtfai,D,3,100,1,600,600,600,1,10000,25,3227273.52,1492419.838
lstmdtfai,D,3,100,1,600,600,600,1,10000,24,4695790.04,1959987.543
lstmdtfai,D,3,100,1,600,600,600,1,10000,21,8992646.36,161207.5505
lstmdtfai,D,3,100,1,600,600,600,1,10000,22,5173693.94,2541509.63
lstmdtfai,D,3,100,1,600,600,600,1,10000,21,9202684.52,207048.5848
lstmdtfai,D,3,100,1,800,800,800,1,10000,53,8892727.8,2240446.921
lstmdtfai,D,3,100,1,800,800,800,1,10000,27,9069570.08,2129846.417
lstmdtfai,D,3,100,1,800,800,800,1,10000,27,11528648.46,5027948.072
lstmdtfai,D,3,100,1,800,800,800,1,10000,26,11845766.22,6445049.986
lstmdtfai,D,3,100,1,800,800,800,1,10000,27,20427507.28,1770272.928
lstmdtfai,D,3,100,1,200,200,200,1,10000,7,307715.28,4466.731132
lstmdtfai,D,3,100,1,200,200,200,1,10000,10,310652.56,5398.699707
lstmdtfai,D,3,100,1,200,200,200,1,10000,9,310975.52,2566.03029
lstmdtfai,D,3,100,1,200,200,200,1,10000,8,312841.06,408.5309002
lstmdtfai,D,3,100,1,200,200,200,1,10000,59,312891.98,390.5841518
lstmdtfai,D,3,100,1,100,100,100,1,10000,3,26588.8,1662.05888
lstmdtfai,D,3,100,1,100,100,100,1,10000,5,25978.36,37.14768364
lstmdtfai,D,3,100,1,100,100,100,1,10000,4,26053.1,132.5356179
lstmdtfai,D,3,100,1,100,100,100,1,10000,5,26070.64,122.3290252
lstmdtfai,D,3,100,1,100,100,100,1,10000,4,26050.42,110.2557191
lstmdtfai,D,3,100,1,450,450,450,1,10000,14,2566368.32,732668.2842
lstmdtfai,D,3,100,1,450,450,450,1,10000,29,1892810.34,688506.1539
lstmdtfai,D,3,100,1,450,450,450,1,10000,17,3251112.44,815320.4499
lstmdtfai,D,3,100,1,450,450,450,1,10000,18,4088150.68,33323.87059
lstmdtfai,D,3,100,1,450,450,450,1,10000,16,2859488.64,735342.7342
lstmdtfai,D,3,100,1,256,256,256,1,10000,7,1078425.52,7552.770393
lstmdtfai,D,3,100,1,256,256,256,1,10000,11,1075391.06,8543.748829
lstmdtfai,D,3,100,1,256,256,256,1,10000,12,976207.58,28936.58138
lstmdtfai,D,3,100,1,256,256,256,1,10000,11,1069139.58,9215.019772
lstmdtfai,D,3,100,1,256,256,256,1,10000,13,961920.14,149825.3374
lstmdtfai,D,3,100,1,400,400,400,1,10000,14,1561638.64,883907.5346
lstmdtfai,D,3,100,1,400,400,400,1,10000,15,2220428.84,708488.1762
lstmdtfai,D,3,100,1,400,400,400,1,10000,15,2214425.78,807758.104
lstmdtfai,D,3,100,1,400,400,400,1,10000,15,2962764.18,41738.06792
lstmdtfai,D,3,100,1,400,400,400,1,10000,13,2881874.5,81792.92272
lstmdtfai,D,3,100,1,224,224,224,1,10000,7,422337.8,2747.135155
lstmdtfai,D,3,100,1,224,224,224,1,10000,11,422508.96,1861.154297
lstmdtfai,D,3,100,1,224,224,224,1,10000,10,421041.66,422.9999343
lstmdtfai,D,3,100,1,224,224,224,1,10000,11,422270.7,447.0375488
lstmdtfai,D,3,100,1,224,224,224,1,10000,9,420798.24,1776.259976
lstmdtfai,D,3,100,1,550,550,550,1,10000,16,3659462.18,1040616.333
lstmdtfai,D,3,100,1,550,550,550,1,10000,20,3435071.2,270176.5468
lstmdtfai,D,3,100,1,550,550,550,1,10000,20,3835038.18,526122.8875
lstmdtfai,D,3,100,1,550,550,550,1,10000,24,5831072.16,2801407.805
lstmdtfai,D,3,100,1,550,550,550,1,10000,19,7639052.02,261405.2989
lstmdtfai,D,3,100,1,64,64,64,1,16,3,9338.62,1838.914026
lstmdtfai,D,3,100,1,64,64,64,1,16,4,9080.24,70.58797631
lstmdtfai,D,3,100,1,64,64,64,1,16,3,9057.84,74.98089357
lstmdtfai,D,3,100,1,64,64,64,1,16,12,9057.12,68.02106732
lstmdtfai,D,3,100,1,64,64,64,1,16,3,9032.48,58.31543192
lstmdtfai,D,3,100,1,500,500,500,1,16,14,3468790.4,1215504.68
lstmdtfai,D,3,100,1,500,500,500,1,16,19,4170892.62,825809.1685
lstmdtfai,D,3,100,1,500,500,500,1,16,18,3955213.46,488388.6291
lstmdtfai,D,3,100,1,500,500,500,1,16,20,6071053.8,91969.07451
lstmdtfai,D,3,100,1,500,500,500,1,16,16,5083666.78,666778.7973
lstmdtfai,D,3,100,1,1000,1000,1000,1,16,33,14483660.18,3766444.234
lstmdtfai,D,3,100,1,1000,1000,1000,1,16,31,18897200.58,8548117.726
lstmdtfai,D,3,100,1,1000,1000,1000,1,16,46,16622099.4,6868431.097
lstmdtfai,D,3,100,1,1000,1000,1000,1,16,32,25564253.46,7962915.149
lstmdtfai,D,3,100,1,1000,1000,1000,1,16,32,30304288.84,3525520.66
lstmdtfai,D,3,100,1,50,50,50,1,16,1,4760.46,1271.244291
lstmdtfai,D,3,100,1,50,50,50,1,16,3,4519.66,159.0779193
lstmdtfai,D,3,100,1,50,50,50,1,16,3,4512.14,48.3081815
lstmdtfai,D,3,100,1,50,50,50,1,16,3,4528.94,51.53150881
lstmdtfai,D,3,100,1,50,50,50,1,16,4,4520,54.30432764
lstmdtfai,D,3,100,1,288,288,288,1,16,9,919180.88,2469.71445
lstmdtfai,D,3,100,1,288,288,288,1,16,12,921368.72,2023.48617
lstmdtfai,D,3,100,1,288,288,288,1,16,12,652580.68,213314.1187
lstmdtfai,D,3,100,1,288,288,288,1,16,12,929525.86,1506.571432
lstmdtfai,D,3,100,1,288,288,288,1,16,12,929293.28,537.4883828
lstmdtfai,D,3,100,1,192,192,192,1,16,6,269141.94,1677.517206
lstmdtfai,D,3,100,1,192,192,192,1,16,10,267840.52,1735.817724
lstmdtfai,D,3,100,1,192,192,192,1,16,9,268887.28,1455.855364
lstmdtfai,D,3,100,1,192,192,192,1,16,9,267134.06,483.3151936
lstmdtfai,D,3,100,1,192,192,192,1,16,9,268580.3,286.7318085
lstmdtfai,D,3,100,1,160,160,160,1,16,6,115289.76,2126.271747
lstmdtfai,D,3,100,1,160,160,160,1,16,10,115915.3,817.8099107
lstmdtfai,D,3,100,1,160,160,160,1,16,8,115945.32,814.4703663
lstmdtfai,D,3,100,1,160,160,160,1,16,9,116075.74,946.2901629
lstmdtfai,D,3,100,1,160,160,160,1,16,8,115833.2,765.2152638
lstmdtfai,D,3,100,1,350,350,350,1,16,10,2007073.52,363780.6243
lstmdtfai,D,3,100,1,350,350,350,1,16,15,1457357.32,540567.9853
lstmdtfai,D,3,100,1,350,350,350,1,16,14,1548990.32,504795.0756
lstmdtfai,D,3,100,1,350,350,350,1,16,16,1603455.78,584845.1552
lstmdtfai,D,3,100,1,350,350,350,1,16,20,2056216.42,463106.1888
lstmdtfai,D,3,100,1,96,96,96,1,16,4,18913.42,2572.61778
lstmdtfai,D,3,100,1,96,96,96,1,16,6,18520.44,142.1783612
