algorithm,precision,dims,iterations,s,nx,ny,nz,cores_division,substrate_step,init_time,time,std_dev
lstmfpani,S,3,100,1,256,256,256,"1,24,6",1,57,455955.82,1571.905171
lstmfpani,S,3,100,1,400,400,400,"1,24,6",1,60,1806969.82,290799.8522
lstmfpani,S,3,100,1,400,400,400,"1,24,6",1,92,1851436.1,366994.0931
lstmfpani,S,3,100,1,400,400,400,"1,24,6",1,71,1795891.8,13998.18554
lstmfpani,S,3,100,1,400,400,400,"1,24,6",1,173,1797375.88,17031.04488
lstmfpani,S,3,100,1,400,400,400,"1,24,6",1,81,1833238.32,251531.6275
lstmfpani,S,3,100,1,224,224,224,"1,24,6",1,56,332091.5,23865.58951
lstmfpani,S,3,100,1,224,224,224,"1,24,6",1,65,332137.64,1380.681017
lstmfpani,S,3,100,1,224,224,224,"1,24,6",1,62,337011.5,19316.41778
lstmfpani,S,3,100,1,224,224,224,"1,24,6",1,60,334401.3,2053.159061
lstmfpani,S,3,100,1,224,224,224,"1,24,6",1,80,339724.48,1498.485025
lstmfpani,S,3,100,1,288,288,288,"1,2,72",1,54,463559.3,95294.15765
lstmfpani,S,3,100,1,288,288,288,"1,2,72",1,93,506289.12,322378.8713
lstmfpani,S,3,100,1,288,288,288,"1,2,72",1,64,448646.42,1818.537182
lstmfpani,S,3,100,1,288,288,288,"1,2,72",1,63,453922.84,22153.08361
lstmfpani,S,3,100,1,288,288,288,"1,2,72",1,63,449299.24,2109.64864
lstmfpani,S,3,100,1,350,350,350,"1,2,72",1,55,822933.18,41927.44963
lstmfpani,S,3,100,1,350,350,350,"1,2,72",1,84,825726.38,19012.27931
lstmfpani,S,3,100,1,350,350,350,"1,2,72",1,73,827474.64,20959.49363
lstmfpani,S,3,100,1,350,350,350,"1,2,72",1,94,822604.04,20559.90027
lstmfpani,S,3,100,1,350,350,350,"1,2,72",1,69,822769.06,20034.74793
lstmfpani,S,3,100,1,250,250,250,"1,2,72",1,72,365021,2377.510387
lstmfpani,S,3,100,1,250,250,250,"1,2,72",1,87,378223.36,62390.96501
lstmfpani,S,3,100,1,250,250,250,"1,2,72",1,67,366306.36,1630.656576
lstmfpani,S,3,100,1,250,250,250,"1,2,72",1,66,364353.68,3095.574844
lstmfpani,S,3,100,1,250,250,250,"1,2,72",1,59,368163.12,15549.53852
lstmfpani,S,3,100,1,300,300,300,"1,2,72",1,59,616761.92,58545.14425
lstmfpani,S,3,100,1,300,300,300,"1,2,72",1,66,655225.82,301977.3155
lstmfpani,S,3,100,1,300,300,300,"1,2,72",1,65,607156.62,20052.06883
lstmfpani,S,3,100,1,300,300,300,"1,2,72",1,66,602978.54,2083.871428
lstmfpani,S,3,100,1,300,300,300,"1,2,72",1,71,626585.22,18574.29413
lstmfpani,S,3,100,1,256,256,256,"1,2,72",1,52,365733.16,4522.996362
lstmfpani,S,3,100,1,256,256,256,"1,2,72",1,67,365787.04,1471.146491
lstmfpani,S,3,100,1,256,256,256,"1,2,72",1,64,370738.6,15865.31308
lstmfpani,S,3,100,1,256,256,256,"1,2,72",1,65,361075.02,1585.62488
lstmfpani,S,3,100,1,256,256,256,"1,2,72",1,55,361626.92,1685.028128
lstmfpani,S,3,100,1,400,400,400,"1,2,72",1,54,1267349.02,22985.34702
lstmfpani,S,3,100,1,400,400,400,"1,2,72",1,76,1342029.36,223877.4238
lstmfpani,S,3,100,1,400,400,400,"1,2,72",1,77,1301460.34,24425.82055
lstmfpani,S,3,100,1,400,400,400,"1,2,72",1,89,1320234.98,19461.15318
lstmfpani,S,3,100,1,400,400,400,"1,2,72",1,76,1323435.24,17855.22694
lstmfpani,S,3,100,1,224,224,224,"1,2,72",1,59,332199.34,414133.7241
lstmfpani,S,3,100,1,224,224,224,"1,2,72",1,61,273606.84,1493.101207
lstmfpani,S,3,100,1,224,224,224,"1,2,72",1,66,275088.04,1615.514184
lstmfpani,S,3,100,1,224,224,224,"1,2,72",1,92,290151.36,79874.52222
lstmfpani,S,3,100,1,224,224,224,"1,2,72",1,58,275350.46,1871.023337
lstmfpani,S,3,100,1,288,288,288,"1,36,4",1,53,756586.86,18713.50205
lstmfpani,S,3,100,1,288,288,288,"1,36,4",1,95,726161.3,1826.491317
lstmfpani,S,3,100,1,288,288,288,"1,36,4",1,64,793358.54,345849.1591
lstmfpani,S,3,100,1,288,288,288,"1,36,4",1,63,730661.54,17420.43618
lstmfpani,S,3,100,1,288,288,288,"1,36,4",1,62,726565.72,1586.715942
lstmfpani,S,3,100,1,192,192,192,"1,36,4",1,52,430278.42,348265.3739
lstmfpani,S,3,100,1,192,192,192,"1,36,4",1,67,328599.32,1368.835278
lstmfpani,S,3,100,1,192,192,192,"1,36,4",1,61,333907.32,21314.73257
lstmfpani,S,3,100,1,192,192,192,"1,36,4",1,63,329789.44,1625.464932
lstmfpani,S,3,100,1,192,192,192,"1,36,4",1,61,328386.4,1328.85024
lstmfpani,S,3,100,1,160,160,160,"1,36,4",1,53,247973.06,1394.274283
lstmfpani,S,3,100,1,160,160,160,"1,36,4",1,57,253385.54,1903.857738
lstmfpani,S,3,100,1,160,160,160,"1,36,4",1,70,248348.24,2074.554348
lstmfpani,S,3,100,1,160,160,160,"1,36,4",1,55,250130.18,1750.652481
lstmfpani,S,3,100,1,160,160,160,"1,36,4",1,69,254804.7,19339.23776
lstmfpani,S,3,100,1,350,350,350,"1,36,4",1,60,1196394.1,24543.63973
lstmfpani,S,3,100,1,350,350,350,"1,36,4",1,68,1192125.42,19411.21629
lstmfpani,S,3,100,1,350,350,350,"1,36,4",1,61,1183630.88,21911.46254
lstmfpani,S,3,100,1,350,350,350,"1,36,4",1,85,1182217.44,25259.63983
lstmfpani,S,3,100,1,350,350,350,"1,36,4",1,61,1227689.66,264767.3801
lstmfpani,S,3,100,1,128,128,128,"1,36,4",1,46,174753.98,1775.155402
lstmfpani,S,3,100,1,128,128,128,"1,36,4",1,54,177625.16,14559.80994
lstmfpani,S,3,100,1,128,128,128,"1,36,4",1,53,176449.62,2004.557027
lstmfpani,S,3,100,1,128,128,128,"1,36,4",1,57,170413.48,1702.032729
lstmfpani,S,3,100,1,128,128,128,"1,36,4",1,54,173705.28,1775.620117
lstmfpani,S,3,100,1,150,150,150,"1,36,4",1,46,215811.58,1640.450512
lstmfpani,S,3,100,1,150,150,150,"1,36,4",1,68,226921.78,44670.95023
lstmfpani,S,3,100,1,150,150,150,"1,36,4",1,59,232146.1,1582.277324
lstmfpani,S,3,100,1,150,150,150,"1,36,4",1,61,227626.14,1524.998649
lstmfpani,S,3,100,1,150,150,150,"1,36,4",1,60,223492.94,1248.25293
lstmfpani,S,3,100,1,250,250,250,"1,36,4",1,52,629120.42,324064.9246
lstmfpani,S,3,100,1,250,250,250,"1,36,4",1,77,582520.38,5380.862908
lstmfpani,S,3,100,1,250,250,250,"1,36,4",1,58,576736.52,17793.36835
lstmfpani,S,3,100,1,250,250,250,"1,36,4",1,59,582022.88,1816.279644
lstmfpani,S,3,100,1,250,250,250,"1,36,4",1,57,577052.24,18420.54997
lstmfpani,S,3,100,1,300,300,300,"1,36,4",1,53,807439.36,18853.89869
lstmfpani,S,3,100,1,300,300,300,"1,36,4",1,66,823650.96,373112.0037
lstmfpani,S,3,100,1,300,300,300,"1,36,4",1,68,780001.06,17175.84245
lstmfpani,S,3,100,1,300,300,300,"1,36,4",1,63,774809.16,1772.882042
lstmfpani,S,3,100,1,300,300,300,"1,36,4",1,66,768536.18,21997.95737
lstmfpani,S,3,100,1,200,200,200,"1,36,4",1,54,355202.3,1590.008758
lstmfpani,S,3,100,1,200,200,200,"1,36,4",1,81,350256.08,1396.899035
lstmfpani,S,3,100,1,200,200,200,"1,36,4",1,61,353357.94,17325.82912
lstmfpani,S,3,100,1,200,200,200,"1,36,4",1,59,348188.94,1317.004304
lstmfpani,S,3,100,1,200,200,200,"1,36,4",1,64,346596.4,1308.338014
lstmfpani,S,3,100,1,256,256,256,"1,36,4",1,60,617815.52,42350.05636
lstmfpani,S,3,100,1,256,256,256,"1,36,4",1,65,611499.62,10820.03669
lstmfpani,S,3,100,1,256,256,256,"1,36,4",1,81,612935.72,24881.03571
lstmfpani,S,3,100,1,256,256,256,"1,36,4",1,60,610205.86,1603.48236
lstmfpani,S,3,100,1,256,256,256,"1,36,4",1,62,612106.8,19301.78341
lstmfpani,S,3,100,1,400,400,400,"1,36,4",1,56,1682509.42,205574.1228
lstmfpani,S,3,100,1,400,400,400,"1,36,4",1,86,1712118.76,188952.4035
lstmfpani,S,3,100,1,400,400,400,"1,36,4",1,163,1757046.82,460498.4709
lstmfpani,S,3,100,1,400,400,400,"1,36,4",1,67,1663723.88,27835.88687
lstmfpani,S,3,100,1,400,400,400,"1,36,4",1,90,1672470.46,57458.21755
lstmfpani,S,3,100,1,224,224,224,"1,36,4",1,52,482346.06,1871.418493
lstmfpani,S,3,100,1,224,224,224,"1,36,4",1,75,475941.38,1509.406359
lstmfpani,S,3,100,1,224,224,224,"1,36,4",1,58,480727.34,17095.76066
lstmfpani,S,3,100,1,224,224,224,"1,36,4",1,57,475753.08,939.8703068
lstmfpani,S,3,100,1,224,224,224,"1,36,4",1,58,480134.04,17422.41396
lstmfpani,S,3,100,1,64,64,64,"1,16,9",1,46,25979.1,22773.03659
lstmfpani,S,3,100,1,64,64,64,"1,16,9",1,54,22641.56,1380.925967
lstmfpani,S,3,100,1,64,64,64,"1,16,9",1,56,22431.88,1328.276592
lstmfpani,S,3,100,1,64,64,64,"1,16,9",1,54,22782.64,1374.078175
lstmfpani,S,3,100,1,64,64,64,"1,16,9",1,55,22901.42,1335.856895
lstmfpani,S,3,100,1,50,50,50,"1,16,9",1,50,33816.2,123745.8472
lstmfpani,S,3,100,1,50,50,50,"1,16,9",1,50,16255.26,974.6768246
lstmfpani,S,3,100,1,50,50,50,"1,16,9",1,50,16204.38,923.7030884
lstmfpani,S,3,100,1,50,50,50,"1,16,9",1,50,16255.24,913.3231971
lstmfpani,S,3,100,1,50,50,50,"1,16,9",1,50,16213.82,912.1727839
lstmfpani,S,3,100,1,288,288,288,"1,16,9",1,52,499875.04,13973.44745
lstmfpani,S,3,100,1,288,288,288,"1,16,9",1,86,496462.24,1909.076379
lstmfpani,S,3,100,1,288,288,288,"1,16,9",1,63,500772.46,18132.31911
lstmfpani,S,3,100,1,288,288,288,"1,16,9",1,63,497013.9,1699.398038
lstmfpani,S,3,100,1,288,288,288,"1,16,9",1,66,558146.06,291458.2473
lstmfpani,S,3,100,1,192,192,192,"1,16,9",1,54,188949.38,42827.53938
lstmfpani,S,3,100,1,192,192,192,"1,16,9",1,60,181838.3,1614.802034
lstmfpani,S,3,100,1,192,192,192,"1,16,9",1,59,182980.08,1590.176919
lstmfpani,S,3,100,1,192,192,192,"1,16,9",1,60,182670.86,1642.55003
lstmfpani,S,3,100,1,192,192,192,"1,16,9",1,54,182448.28,1735.493544
lstmfpani,S,3,100,1,160,160,160,"1,16,9",1,70,160901.06,253092.0479
lstmfpani,S,3,100,1,160,160,160,"1,16,9",1,61,125323.02,770.4111238
lstmfpani,S,3,100,1,160,160,160,"1,16,9",1,59,125428.38,664.4959259
lstmfpani,S,3,100,1,160,160,160,"1,16,9",1,82,166863.7,291210.5477
lstmfpani,S,3,100,1,160,160,160,"1,16,9",1,61,125408.48,735.5348595
lstmfpani,S,3,100,1,350,350,350,"1,16,9",1,59,880731.28,30707.10591
lstmfpani,S,3,100,1,350,350,350,"1,16,9",1,90,881769.78,21581.67716
lstmfpani,S,3,100,1,350,350,350,"1,16,9",1,67,879427.72,2849.928217
lstmfpani,S,3,100,1,350,350,350,"1,16,9",1,63,885927.4,23330.08604
lstmfpani,S,3,100,1,350,350,350,"1,16,9",1,93,890263.5,20042.45148
lstmfpani,S,3,100,1,96,96,96,"1,16,9",1,52,63992.4,97659.14233
lstmfpani,S,3,100,1,96,96,96,"1,16,9",1,56,46538.84,1476.116531
lstmfpani,S,3,100,1,96,96,96,"1,16,9",1,56,46406.3,1351.428774
lstmfpani,S,3,100,1,96,96,96,"1,16,9",1,54,46483.88,1156.275549
lstmfpani,S,3,100,1,96,96,96,"1,16,9",1,53,46753.26,1732.909528
lstmfpani,S,3,100,1,128,128,128,"1,16,9",1,62,96281.08,134471.5765
lstmfpani,S,3,100,1,128,128,128,"1,16,9",1,54,81143.8,7006.677036
lstmfpani,S,3,100,1,128,128,128,"1,16,9",1,70,91446.42,86169.87734
lstmfpani,S,3,100,1,128,128,128,"1,16,9",1,54,78521.42,1329.737193
lstmfpani,S,3,100,1,128,128,128,"1,16,9",1,55,78065.4,1607.433968
lstmfpani,S,3,100,1,150,150,150,"1,16,9",1,47,110016.8,1277.403398
lstmfpani,S,3,100,1,150,150,150,"1,16,9",1,57,110085.1,836.2471704
lstmfpani,S,3,100,1,150,150,150,"1,16,9",1,53,110625.04,908.2520346
lstmfpani,S,3,100,1,150,150,150,"1,16,9",1,57,110292.58,757.0888479
lstmfpani,S,3,100,1,150,150,150,"1,16,9",1,58,110579.98,713.8552091
lstmfpani,S,3,100,1,250,250,250,"1,16,9",1,51,366349.34,130052.7242
lstmfpani,S,3,100,1,250,250,250,"1,16,9",1,57,350974.6,2132.579612
lstmfpani,S,3,100,1,250,250,250,"1,16,9",1,58,360560,14603.46163
lstmfpani,S,3,100,1,250,250,250,"1,16,9",1,59,408576.88,270196.4698
lstmfpani,S,3,100,1,250,250,250,"1,16,9",1,58,352112.18,1992.471266
lstmfpani,S,3,100,1,300,300,300,"1,16,9",1,56,620873.6,16185.25162
lstmfpani,S,3,100,1,300,300,300,"1,16,9",1,89,683238.46,309435.5376
lstmfpani,S,3,100,1,300,300,300,"1,16,9",1,10392,628648.62,11339.16915
lstmfpani,S,3,100,1,300,300,300,"1,16,9",1,70,631803.72,15646.56939
lstmfpani,S,3,100,1,300,300,300,"1,16,9",1,157,640145.7,100664.3007
lstmfpani,S,3,100,1,200,200,200,"1,16,9",1,53,208991.08,23807.61783
lstmfpani,S,3,100,1,200,200,200,"1,16,9",1,98,213594.56,40885.33333
lstmfpani,S,3,100,1,200,200,200,"1,16,9",1,71,207126.42,13906.4458
lstmfpani,S,3,100,1,200,200,200,"1,16,9",1,66,205294.22,2031.520123
lstmfpani,S,3,100,1,200,200,200,"1,16,9",1,66,205633.18,1832.532703
lstmfpani,S,3,100,1,100,100,100,"1,16,9",1,51,53028.34,1709.112443
lstmfpani,S,3,100,1,100,100,100,"1,16,9",1,56,53110.42,1682.280204
lstmfpani,S,3,100,1,100,100,100,"1,16,9",1,56,53036.48,1676.936877
lstmfpani,S,3,100,1,100,100,100,"1,16,9",1,55,53151.82,1716.3941
lstmfpani,S,3,100,1,100,100,100,"1,16,9",1,55,53095.84,1692.750831
lstmfpani,S,3,100,1,256,256,256,"1,16,9",1,57,372213.52,20280.88106
lstmfpani,S,3,100,1,256,256,256,"1,16,9",1,66,367236.86,19779.56691
lstmfpani,S,3,100,1,256,256,256,"1,16,9",1,60,364606.2,1485.149312
lstmfpani,S,3,100,1,256,256,256,"1,16,9",1,60,363626.5,699.7068029
lstmfpani,S,3,100,1,256,256,256,"1,16,9",1,62,367813.36,10689.74652
lstmfpani,S,3,100,1,400,400,400,"1,16,9",1,55,1295015.32,31752.35166
lstmfpani,S,3,100,1,400,400,400,"1,16,9",1,71,1306127.84,22366.03857
lstmfpani,S,3,100,1,400,400,400,"1,16,9",1,66,1356669.82,244211.0225
lstmfpani,S,3,100,1,400,400,400,"1,16,9",1,72,1332387.7,21039.87973
lstmfpani,S,3,100,1,400,400,400,"1,16,9",1,63,1346821.8,69261.1662
lstmfpani,S,3,100,1,224,224,224,"1,16,9",1,52,270195.52,28102.86202
lstmfpani,S,3,100,1,224,224,224,"1,16,9",1,64,262299.64,1605.484024
lstmfpani,S,3,100,1,224,224,224,"1,16,9",1,71,264171.3,1419.285584
lstmfpani,S,3,100,1,224,224,224,"1,16,9",1,68,261678.98,1198.57024
lstmfpani,S,3,100,1,224,224,224,"1,16,9",1,60,266125.1,16430.25277
lstmfpani,S,3,100,1,288,288,288,"1,72,2",1,57,1363155.08,21680.11604
lstmfpani,S,3,100,1,288,288,288,"1,72,2",1,74,1304561.28,19053.37423
lstmfpani,S,3,100,1,288,288,288,"1,72,2",1,70,1289853.7,22728.06956
lstmfpani,S,3,100,1,288,288,288,"1,72,2",1,70,1347720.38,385496.6818
lstmfpani,S,3,100,1,288,288,288,"1,72,2",1,71,1332924.4,16937.4243
lstmfpani,S,3,100,1,350,350,350,"1,72,2",1,61,1987790.34,479215.8189
lstmfpani,S,3,100,1,350,350,350,"1,72,2",1,97,1988285.56,372174.4645
lstmfpani,S,3,100,1,350,350,350,"1,72,2",1,89,2037363.72,84662.64323
lstmfpani,S,3,100,1,350,350,350,"1,72,2",1,84,2052542.96,342022.1337
lstmfpani,S,3,100,1,350,350,350,"1,72,2",1,173,2019391.42,65568.19694
lstmfpani,S,3,100,1,250,250,250,"1,72,2",1,56,1168994.22,23373.15999
lstmfpani,S,3,100,1,250,250,250,"1,72,2",1,64,1228839.86,364710.7577
lstmfpani,S,3,100,1,250,250,250,"1,72,2",1,83,1128200.98,24047.86366
lstmfpani,S,3,100,1,250,250,250,"1,72,2",1,60,1129063.78,21293.17539
lstmfpani,S,3,100,1,250,250,250,"1,72,2",1,62,1140792.74,17859.01144
lstmfpani,S,3,100,1,300,300,300,"1,72,2",1,55,1437505.8,29548.125
lstmfpani,S,3,100,1,300,300,300,"1,72,2",1,69,1463021.38,21814.67167
lstmfpani,S,3,100,1,300,300,300,"1,72,2",1,68,1654042.06,214259.7485
lstmfpani,S,3,100,1,300,300,300,"1,72,2",1,66,1626687.22,25987.2133
lstmfpani,S,3,100,1,300,300,300,"1,72,2",1,72,1629866.06,20443.45803
lstmfpani,S,3,100,1,256,256,256,"1,72,2",1,55,1216862.76,30864.11485
lstmfpani,S,3,100,1,256,256,256,"1,72,2",1,79,1197761.36,105105.0547
lstmfpani,S,3,100,1,256,256,256,"1,72,2",1,93,1188451.26,37279.05688
lstmfpani,S,3,100,1,256,256,256,"1,72,2",1,75,1194319.8,21885.30342
lstmfpani,S,3,100,1,256,256,256,"1,72,2",1,76,1184827.98,32738.3842
lstmfpani,S,3,100,1,400,400,400,"1,72,2",1,61,2615004.16,40698.9565
lstmfpani,S,3,100,1,400,400,400,"1,72,2",1,102,2642421.9,285874.6917
lstmfpani,S,3,100,1,400,400,400,"1,72,2",1,88,2580447.8,67818.46648
lstmfpani,S,3,100,1,400,400,400,"1,72,2",1,81,2545515.4,29653.733
lstmfpani,S,3,100,1,400,400,400,"1,72,2",1,74,2589821.96,318915.4488
lstmfpani,S,3,100,1,224,224,224,"1,72,2",1,51,954014.42,29338.43641
lstmfpani,S,3,100,1,224,224,224,"1,72,2",1,63,966473.52,26694.90794
lstmfpani,S,3,100,1,224,224,224,"1,72,2",1,66,997985.24,21930.76047
lstmfpani,S,3,100,1,224,224,224,"1,72,2",1,69,1006140.9,2237.940591
lstmfpani,S,3,100,1,224,224,224,"1,72,2",1,68,1073958.4,263620.1021
lstmfpani,S,3,100,1,288,288,288,"1,48,3",1,55,935669.84,22237.46823
lstmfpani,S,3,100,1,288,288,288,"1,48,3",1,90,948024.14,21044.47659
lstmfpani,S,3,100,1,288,288,288,"1,48,3",1,61,947670.78,24188.08061
lstmfpani,S,3,100,1,288,288,288,"1,48,3",1,60,943501.96,1761.904401
lstmfpani,S,3,100,1,288,288,288,"1,48,3",1,70,916270.26,21615.49794
lstmfpani,S,3,100,1,192,192,192,"1,48,3",1,87,500661.94,483768.9715
lstmfpani,S,3,100,1,192,192,192,"1,48,3",1,70,432287.64,4011.33969
lstmfpani,S,3,100,1,192,192,192,"1,48,3",1,55,435789.8,1392.164358
lstmfpani,S,3,100,1,192,192,192,"1,48,3",1,80,490269.52,441092.1006
lstmfpani,S,3,100,1,192,192,192,"1,48,3",1,58,425354.52,1524.67425
lstmfpani,S,3,100,1,160,160,160,"1,48,3",1,50,337698.74,1266.06186
lstmfpani,S,3,100,1,160,160,160,"1,48,3",1,62,347626.16,10309.10275
lstmfpani,S,3,100,1,160,160,160,"1,48,3",1,269,341743.06,19678.32718
lstmfpani,S,3,100,1,160,160,160,"1,48,3",1,66,338048.56,1148.589207
lstmfpani,S,3,100,1,160,160,160,"1,48,3",1,78,337611.4,1405.493536
lstmfpani,S,3,100,1,350,350,350,"1,48,3",1,56,1419231.52,28052.85702
lstmfpani,S,3,100,1,350,350,350,"1,48,3",1,81,1536832.08,388514.0663
lstmfpani,S,3,100,1,350,350,350,"1,48,3",1,74,1478425.22,21100.52361
lstmfpani,S,3,100,1,350,350,350,"1,48,3",1,71,1455253.68,25069.87888
lstmfpani,S,3,100,1,350,350,350,"1,48,3",1,73,1458435.18,17632.74384
lstmfpani,S,3,100,1,150,150,150,"1,48,3",1,53,309364.02,8194.049276
lstmfpani,S,3,100,1,150,150,150,"1,48,3",1,63,307492.76,1746.10502
lstmfpani,S,3,100,1,150,150,150,"1,48,3",1,61,310096,17840.42491
lstmfpani,S,3,100,1,150,150,150,"1,48,3",1,1066,307485.92,3860.968106
lstmfpani,S,3,100,1,150,150,150,"1,48,3",1,58,306270.28,1602.506799
lstmfpani,S,3,100,1,250,250,250,"1,48,3",1,76,719022.62,19366.08526
lstmfpani,S,3,100,1,250,250,250,"1,48,3",1,62,714950.44,19761.73151
lstmfpani,S,3,100,1,250,250,250,"1,48,3",1,82,683557.72,22886.09414
lstmfpani,S,3,100,1,250,250,250,"1,48,3",1,62,684802.1,21475.24522
lstmfpani,S,3,100,1,250,250,250,"1,48,3",1,76,700418.1,2491.777897
lstmfpani,S,3,100,1,300,300,300,"1,48,3",1,57,1096298.08,28933.63471
lstmfpani,S,3,100,1,300,300,300,"1,48,3",1,87,1086657.16,20494.99567
lstmfpani,S,3,100,1,300,300,300,"1,48,3",1,65,1102939.5,20339.39247
lstmfpani,S,3,100,1,300,300,300,"1,48,3",1,66,1088488.38,21515.38427
lstmfpani,S,3,100,1,300,300,300,"1,48,3",1,62,1142120.96,369998.0661
lstmfpani,S,3,100,1,200,200,200,"1,48,3",1,54,459176.2,7592.843067
lstmfpani,S,3,100,1,200,200,200,"1,48,3",1,63,447713.42,17132.29698
lstmfpani,S,3,100,1,200,200,200,"1,48,3",1,60,440676.76,2195.900458
lstmfpani,S,3,100,1,200,200,200,"1,48,3",1,70,452928.08,17421.90429
lstmfpani,S,3,100,1,200,200,200,"1,48,3",1,60,477741.82,18891.59601
lstmfpani,S,3,100,1,256,256,256,"1,48,3",1,51,738133.92,2377.753678
lstmfpani,S,3,100,1,256,256,256,"1,48,3",1,63,733116.86,19499.80855
lstmfpani,S,3,100,1,256,256,256,"1,48,3",1,57,730448.38,14431.3209
lstmfpani,S,3,100,1,256,256,256,"1,48,3",1,58,731390.76,14124.56393
lstmfpani,S,3,100,1,256,256,256,"1,48,3",1,55,788564.62,323488.9388
lstmfpani,S,3,100,1,400,400,400,"1,48,3",1,74,1905873.08,188396.1795
lstmfpani,S,3,100,1,400,400,400,"1,48,3",1,82,1886050.62,58043.4879
lstmfpani,S,3,100,1,400,400,400,"1,48,3",1,82,1895395.28,30704.38925
lstmfpani,S,3,100,1,400,400,400,"1,48,3",1,81,1953192.22,332152.7428
lstmfpani,S,3,100,1,400,400,400,"1,48,3",1,73,1934044.4,28964.4536
lstmfpani,S,3,100,1,224,224,224,"1,48,3",1,54,622537.82,285936.4651
lstmfpani,S,3,100,1,224,224,224,"1,48,3",1,88,627349.48,221373.1903
lstmfpani,S,3,100,1,224,224,224,"1,48,3",1,59,653256.96,246749.9389
lstmfpani,S,3,100,1,224,224,224,"1,48,3",1,58,597137.5,1155.524716
lstmfpani,S,3,100,1,224,224,224,"1,48,3",1,85,631681.88,199114.5241
lstmfpani,S,3,100,1,64,64,64,"1,8,18",1,47,17261.34,22707.31665
lstmfpani,S,3,100,1,64,64,64,"1,8,18",1,54,14008.12,1130.899795
lstmfpani,S,3,100,1,64,64,64,"1,8,18",1,55,14125.82,1169.772451
lstmfpani,S,3,100,1,64,64,64,"1,8,18",1,55,14028.18,1118.30548
lstmfpani,S,3,100,1,64,64,64,"1,8,18",1,55,14061.9,1129.931312
lstmfpani,S,3,100,1,288,288,288,"1,8,18",1,69,449338.82,10289.07558
lstmfpani,S,3,100,1,288,288,288,"1,8,18",1,65,448554.08,1949.266301
lstmfpani,S,3,100,1,288,288,288,"1,8,18",1,65,454120.46,18781.78338
lstmfpani,S,3,100,1,288,288,288,"1,8,18",1,58,449218.48,2005.426122
lstmfpani,S,3,100,1,288,288,288,"1,8,18",1,57,449449.3,2013.678368
lstmfpani,S,3,100,1,192,192,192,"1,8,18",1,51,159206.62,29947.09919
lstmfpani,S,3,100,1,192,192,192,"1,8,18",1,64,152284.96,1785.757934
lstmfpani,S,3,100,1,192,192,192,"1,8,18",1,63,151540.2,1490.195289
lstmfpani,S,3,100,1,192,192,192,"1,8,18",1,63,152416.68,1631.239755
lstmfpani,S,3,100,1,192,192,192,"1,8,18",1,62,151587,1608.753269
lstmfpani,S,3,100,1,160,160,160,"1,8,18",1,53,97914.32,18145.10444
lstmfpani,S,3,100,1,160,160,160,"1,8,18",1,60,95650.32,1568.592279
lstmfpani,S,3,100,1,160,160,160,"1,8,18",1,63,96126.26,1671.561435
lstmfpani,S,3,100,1,160,160,160,"1,8,18",1,60,96459.52,1632.491338
lstmfpani,S,3,100,1,160,160,160,"1,8,18",1,59,96544.92,1618.624599
lstmfpani,S,3,100,1,350,350,350,"1,8,18",1,60,861672.5,42432.51956
lstmfpani,S,3,100,1,350,350,350,"1,8,18",1,103,860303.74,6907.289679
lstmfpani,S,3,100,1,350,350,350,"1,8,18",1,62,916717.08,367095.3567
lstmfpani,S,3,100,1,350,350,350,"1,8,18",1,94,865767.64,19039.20935
lstmfpani,S,3,100,1,350,350,350,"1,8,18",1,63,865258.88,19678.27942
lstmfpani,S,3,100,1,96,96,96,"1,8,18",1,49,29368.68,1548.11287
lstmfpani,S,3,100,1,96,96,96,"1,8,18",1,52,29850.5,1786.64262
lstmfpani,S,3,100,1,96,96,96,"1,8,18",1,54,29264.74,1890.967116
lstmfpani,S,3,100,1,96,96,96,"1,8,18",1,53,33302.84,15568.64351
lstmfpani,S,3,100,1,96,96,96,"1,8,18",1,53,29063.94,1516.326224
lstmfpani,S,3,100,1,128,128,128,"1,8,18",1,62,58126.32,2142.525178
lstmfpani,S,3,100,1,128,128,128,"1,8,18",1,51,58191.2,1695.032259
lstmfpani,S,3,100,1,128,128,128,"1,8,18",1,52,58142.12,1692.562526
lstmfpani,S,3,100,1,128,128,128,"1,8,18",1,51,58147.54,1768.840775
lstmfpani,S,3,100,1,128,128,128,"1,8,18",1,52,58265.9,1662.877112
lstmfpani,S,3,100,1,150,150,150,"1,8,18",1,48,103948.4,118921.9294
lstmfpani,S,3,100,1,150,150,150,"1,8,18",1,84,97089.5,69012.49716
lstmfpani,S,3,100,1,150,150,150,"1,8,18",1,70,88271.04,6794.265202
lstmfpani,S,3,100,1,150,150,150,"1,8,18",1,55,87647.56,1075.579698
lstmfpani,S,3,100,1,150,150,150,"1,8,18",1,81,133506.6,322795.6266
lstmfpani,S,3,100,1,250,250,250,"1,8,18",1,70,331197.46,3907.252622
lstmfpani,S,3,100,1,250,250,250,"1,8,18",1,63,330803.7,1867.696927
lstmfpani,S,3,100,1,250,250,250,"1,8,18",1,62,331103.74,1968.251344
lstmfpani,S,3,100,1,250,250,250,"1,8,18",1,67,337002.7,15965.51546
lstmfpani,S,3,100,1,250,250,250,"1,8,18",1,61,332784.22,1720.975018
lstmfpani,S,3,100,1,300,300,300,"1,8,18",1,73,571054.42,279079.1163
