algorithm,precision,dims,iterations,s,nx,ny,nz,cores_division,substrate_step,init_time,time,std_dev
lstmfpai,S,3,100,1,64,64,64,"1,24,6",1,103,64778.8,44504.33661
lstmfpai,S,3,100,1,64,64,64,"1,24,6",1,84,58642.44,1503.115939
lstmfpai,S,3,100,1,50,50,50,"1,24,6",1,49,41460.54,22967.76759
lstmfpai,S,3,100,1,50,50,50,"1,24,6",1,129,38087.94,1610.640971
lstmfpai,S,3,100,1,50,50,50,"1,24,6",1,160,38086.38,1547.66177
lstmfpai,S,3,100,1,50,50,50,"1,24,6",1,155,37962.34,1553.51611
lstmfpai,S,3,100,1,50,50,50,"1,24,6",1,183,37841.3,1583.106658
lstmfpai,S,3,100,1,288,288,288,"1,24,6",1,55,847247.64,22197.71788
lstmfpai,S,3,100,1,288,288,288,"1,24,6",1,99,899303.04,263653.3321
lstmfpai,S,3,100,1,288,288,288,"1,24,6",1,82,835990.82,22192.28193
lstmfpai,S,3,100,1,288,288,288,"1,24,6",1,72,842756.34,12953.61277
lstmfpai,S,3,100,1,288,288,288,"1,24,6",1,127,846255.64,11119.87288
lstmfpai,S,3,100,1,192,192,192,"1,24,6",1,51,322471.66,26793.67693
lstmfpai,S,3,100,1,192,192,192,"1,24,6",1,80,318558.74,2100.323811
lstmfpai,S,3,100,1,192,192,192,"1,24,6",1,72,319153.9,2199.025395
lstmfpai,S,3,100,1,192,192,192,"1,24,6",1,71,326257.52,22523.45398
lstmfpai,S,3,100,1,192,192,192,"1,24,6",1,64,321178.2,1836.837206
lstmfpai,S,3,100,1,160,160,160,"1,24,6",1,52,259167.38,24567.4582
lstmfpai,S,3,100,1,160,160,160,"1,24,6",1,59,256311.16,1967.894808
lstmfpai,S,3,100,1,160,160,160,"1,24,6",1,73,258856.02,15262.85566
lstmfpai,S,3,100,1,160,160,160,"1,24,6",1,59,255461.6,1940.662
lstmfpai,S,3,100,1,160,160,160,"1,24,6",1,59,256211.48,1832.366669
lstmfpai,S,3,100,1,350,350,350,"1,24,6",1,75,1491320.06,31751.36263
lstmfpai,S,3,100,1,350,350,350,"1,24,6",1,86,1498121.18,25976.71651
lstmfpai,S,3,100,1,350,350,350,"1,24,6",1,87,1507675.12,28448.19279
lstmfpai,S,3,100,1,350,350,350,"1,24,6",1,86,1549619.84,325452.2645
lstmfpai,S,3,100,1,350,350,350,"1,24,6",1,81,1496479.8,29508.91244
lstmfpai,S,3,100,1,96,96,96,"1,24,6",1,3828,154255.28,386373.2909
lstmfpai,S,3,100,1,96,96,96,"1,24,6",1,75,100243.88,1550.477999
lstmfpai,S,3,100,1,96,96,96,"1,24,6",1,63,99727.4,1224.419438
lstmfpai,S,3,100,1,96,96,96,"1,24,6",1,57,101399.66,13078.32095
lstmfpai,S,3,100,1,96,96,96,"1,24,6",1,63,103546.6,8750.298699
lstmfpai,S,3,100,1,128,128,128,"1,24,6",1,46,171750.28,20406.15698
lstmfpai,S,3,100,1,128,128,128,"1,24,6",1,60,172626.28,16445.15642
lstmfpai,S,3,100,1,128,128,128,"1,24,6",1,69,167808.24,1708.146628
lstmfpai,S,3,100,1,128,128,128,"1,24,6",1,61,167915.04,1763.498454
lstmfpai,S,3,100,1,128,128,128,"1,24,6",1,66,170178.32,1734.351607
lstmfpai,S,3,100,1,150,150,150,"1,24,6",1,53,222716.5,20572.49438
lstmfpai,S,3,100,1,150,150,150,"1,24,6",1,65,220815.08,1556.015422
lstmfpai,S,3,100,1,150,150,150,"1,24,6",1,70,218343.88,1913.197655
lstmfpai,S,3,100,1,150,150,150,"1,24,6",1,72,222376.78,1382.809926
lstmfpai,S,3,100,1,150,150,150,"1,24,6",1,87,281544.48,267781.1078
lstmfpai,S,3,100,1,250,250,250,"1,24,6",1,54,637198.78,16605.52396
lstmfpai,S,3,100,1,250,250,250,"1,24,6",1,71,621242.74,2150.982406
lstmfpai,S,3,100,1,250,250,250,"1,24,6",1,69,625703.78,18270.28718
lstmfpai,S,3,100,1,250,250,250,"1,24,6",1,79,624991.08,28948.00962
lstmfpai,S,3,100,1,250,250,250,"1,24,6",1,83,626599.12,14154.67808
lstmfpai,S,3,100,1,300,300,300,"1,24,6",1,56,972115.9,19169.97333
lstmfpai,S,3,100,1,300,300,300,"1,24,6",1,71,979252.12,17705.41241
lstmfpai,S,3,100,1,300,300,300,"1,24,6",1,72,975579.58,20028.0325
lstmfpai,S,3,100,1,300,300,300,"1,24,6",1,90,976737.52,3069.738375
lstmfpai,S,3,100,1,300,300,300,"1,24,6",1,71,980283.5,18313.02385
lstmfpai,S,3,100,1,200,200,200,"1,24,6",1,70,365871.76,2023.188578
lstmfpai,S,3,100,1,200,200,200,"1,24,6",1,90,368268.5,18288.66314
lstmfpai,S,3,100,1,200,200,200,"1,24,6",1,68,366518.54,1938.951719
lstmfpai,S,3,100,1,200,200,200,"1,24,6",1,69,366964.02,2044.140744
lstmfpai,S,3,100,1,200,200,200,"1,24,6",1,68,370354.56,17054.1803
lstmfpai,S,3,100,1,100,100,100,"1,24,6",1,46,108617.1,1355.575409
lstmfpai,S,3,100,1,100,100,100,"1,24,6",1,62,106034.66,984.6741717
lstmfpai,S,3,100,1,100,100,100,"1,24,6",1,56,110262.8,765.9841513
lstmfpai,S,3,100,1,100,100,100,"1,24,6",1,76,108513.8,915.7847127
lstmfpai,S,3,100,1,100,100,100,"1,24,6",1,78,106257.2,924.7810119
lstmfpai,S,3,100,1,256,256,256,"1,24,6",1,56,660322.38,2017.540303
lstmfpai,S,3,100,1,256,256,256,"1,24,6",1,64,665767.54,17686.71031
lstmfpai,S,3,100,1,256,256,256,"1,24,6",1,67,668807.64,15945.29611
lstmfpai,S,3,100,1,256,256,256,"1,24,6",1,83,665779.7,2253.677903
lstmfpai,S,3,100,1,256,256,256,"1,24,6",1,75,672572.82,27388.31374
lstmfpai,S,3,100,1,400,400,400,"1,24,6",1,5654,2132561.94,551604.2793
lstmfpai,S,3,100,1,400,400,400,"1,24,6",1,91,2121815.34,290155.6645
lstmfpai,S,3,100,1,400,400,400,"1,24,6",1,101,2070045.62,21412.51101
lstmfpai,S,3,100,1,400,400,400,"1,24,6",1,75,2068152.82,29414.80906
lstmfpai,S,3,100,1,400,400,400,"1,24,6",1,76,2108859.46,249815.2922
lstmfpai,S,3,100,1,224,224,224,"1,24,6",1,60,479739.36,2543.174534
lstmfpai,S,3,100,1,224,224,224,"1,24,6",1,71,471900.26,21318.8659
lstmfpai,S,3,100,1,224,224,224,"1,24,6",1,66,466538.48,1337.177464
lstmfpai,S,3,100,1,224,224,224,"1,24,6",1,64,467170.16,12801.03994
lstmfpai,S,3,100,1,224,224,224,"1,24,6",1,63,466691.84,10822.18791
lstmfpai,S,3,100,1,288,288,288,"1,1,144",1,48,560195.82,19281.09994
lstmfpai,S,3,100,1,288,288,288,"1,1,144",1,57,555711.64,1670.125573
lstmfpai,S,3,100,1,288,288,288,"1,1,144",1,65,561327.34,18260.84076
lstmfpai,S,3,100,1,288,288,288,"1,1,144",1,65,556828.2,1621.247544
lstmfpai,S,3,100,1,288,288,288,"1,1,144",1,55,561654.98,17057.44104
lstmfpai,S,3,100,1,192,192,192,"1,1,144",1,45,369837.92,9305.483987
lstmfpai,S,3,100,1,192,192,192,"1,1,144",1,55,372042.5,10747.08938
lstmfpai,S,3,100,1,192,192,192,"1,1,144",1,71,374651.74,18963.09241
lstmfpai,S,3,100,1,192,192,192,"1,1,144",1,52,370163.38,11971.46386
lstmfpai,S,3,100,1,192,192,192,"1,1,144",1,54,370274.04,6401.328418
lstmfpai,S,3,100,1,160,160,160,"1,1,144",1,12876,292824.58,299942.3377
lstmfpai,S,3,100,1,160,160,160,"1,1,144",1,74,254526.62,15981.44846
lstmfpai,S,3,100,1,160,160,160,"1,1,144",1,54,250289.58,1230.584432
lstmfpai,S,3,100,1,160,160,160,"1,1,144",1,55,250081.44,637.2974552
lstmfpai,S,3,100,1,160,160,160,"1,1,144",1,59,250434.48,776.5582847
lstmfpai,S,3,100,1,350,350,350,"1,1,144",1,73,1217194.96,30755.16908
lstmfpai,S,3,100,1,350,350,350,"1,1,144",1,3247,1189084.16,20296.09797
lstmfpai,S,3,100,1,350,350,350,"1,1,144",1,72,1182478.84,30052.55586
lstmfpai,S,3,100,1,350,350,350,"1,1,144",1,64,1255250.52,307948.4634
lstmfpai,S,3,100,1,350,350,350,"1,1,144",1,61,1177765.22,14647.30103
lstmfpai,S,3,100,1,150,150,150,"1,1,144",1,42,237420.32,1780.396972
lstmfpai,S,3,100,1,150,150,150,"1,1,144",1,53,237681.28,1167.372777
lstmfpai,S,3,100,1,150,150,150,"1,1,144",1,69,238482.36,2181.436836
lstmfpai,S,3,100,1,150,150,150,"1,1,144",1,59,242441.3,14138.04958
lstmfpai,S,3,100,1,150,150,150,"1,1,144",1,60,238676.64,1053.3122
lstmfpai,S,3,100,1,250,250,250,"1,1,144",1,203,559030.26,544005.3952
lstmfpai,S,3,100,1,250,250,250,"1,1,144",1,71,462218.62,942.9363476
lstmfpai,S,3,100,1,250,250,250,"1,1,144",1,65,466361.44,15805.01509
lstmfpai,S,3,100,1,250,250,250,"1,1,144",1,74,462282.2,1458.288723
lstmfpai,S,3,100,1,250,250,250,"1,1,144",1,59,461265.56,725.9737505
lstmfpai,S,3,100,1,300,300,300,"1,1,144",1,56,932435.54,19397.69058
lstmfpai,S,3,100,1,300,300,300,"1,1,144",1,62,933706.68,2332.671357
lstmfpai,S,3,100,1,300,300,300,"1,1,144",1,65,925182.44,21476.406
lstmfpai,S,3,100,1,300,300,300,"1,1,144",1,63,924195.92,17021.3744
lstmfpai,S,3,100,1,300,300,300,"1,1,144",1,59,925144.12,16748.72316
lstmfpai,S,3,100,1,200,200,200,"1,1,144",1,44,348514.96,22428.5665
lstmfpai,S,3,100,1,200,200,200,"1,1,144",1,53,344972.3,2286.600509
lstmfpai,S,3,100,1,200,200,200,"1,1,144",1,53,345111.82,1865.050956
lstmfpai,S,3,100,1,200,200,200,"1,1,144",1,70,405884.92,343295.3911
lstmfpai,S,3,100,1,200,200,200,"1,1,144",1,57,353308.26,20730.41656
lstmfpai,S,3,100,1,256,256,256,"1,1,144",1,47,529970.6,5579.677905
lstmfpai,S,3,100,1,256,256,256,"1,1,144",1,57,534482.74,23867.8384
lstmfpai,S,3,100,1,256,256,256,"1,1,144",1,54,528989.3,1796.429428
lstmfpai,S,3,100,1,256,256,256,"1,1,144",1,57,527860.2,15792.2256
lstmfpai,S,3,100,1,256,256,256,"1,1,144",1,56,522678.42,1456.960165
lstmfpai,S,3,100,1,400,400,400,"1,1,144",1,67,1517130.3,267738.8498
lstmfpai,S,3,100,1,400,400,400,"1,1,144",1,82,1469154.9,36970.79285
lstmfpai,S,3,100,1,400,400,400,"1,1,144",1,76,1473308.78,44301.52299
lstmfpai,S,3,100,1,400,400,400,"1,1,144",1,88,1465778.1,23625.91271
lstmfpai,S,3,100,1,400,400,400,"1,1,144",1,84,1514721.18,319568.2077
lstmfpai,S,3,100,1,224,224,224,"1,1,144",1,171,449229.12,316872.9547
lstmfpai,S,3,100,1,224,224,224,"1,1,144",1,10088,405188.58,49372.87908
lstmfpai,S,3,100,1,224,224,224,"1,1,144",1,1703,407721.92,81818.68395
lstmfpai,S,3,100,1,224,224,224,"1,1,144",1,61,399906.68,13277.65005
lstmfpai,S,3,100,1,224,224,224,"1,1,144",1,73,396381.66,1324.71225
lstmfpai,S,3,100,1,288,288,288,"1,2,72",1,59,819064.26,2190.458023
lstmfpai,S,3,100,1,288,288,288,"1,2,72",1,72,825000.96,21042.88777
lstmfpai,S,3,100,1,288,288,288,"1,2,72",1,70,825139.44,18296.36401
lstmfpai,S,3,100,1,288,288,288,"1,2,72",1,79,817265.92,2330.665226
lstmfpai,S,3,100,1,288,288,288,"1,2,72",1,70,824567.04,21576.78801
lstmfpai,S,3,100,1,192,192,192,"1,2,72",1,1582,388529.66,19968.37158
lstmfpai,S,3,100,1,192,192,192,"1,2,72",1,95,391057.24,18008.61862
lstmfpai,S,3,100,1,192,192,192,"1,2,72",1,68,385957.5,1777.987056
lstmfpai,S,3,100,1,192,192,192,"1,2,72",1,70,386034.22,1877.567951
lstmfpai,S,3,100,1,192,192,192,"1,2,72",1,76,389310.32,15547.7866
lstmfpai,S,3,100,1,160,160,160,"1,2,72",1,52,284499.98,6634.386189
lstmfpai,S,3,100,1,160,160,160,"1,2,72",1,65,280264.62,1318.189241
lstmfpai,S,3,100,1,160,160,160,"1,2,72",1,69,280429.32,1286.348265
lstmfpai,S,3,100,1,160,160,160,"1,2,72",1,60,283534.02,18273.94601
lstmfpai,S,3,100,1,160,160,160,"1,2,72",1,67,279668.14,1545.216503
lstmfpai,S,3,100,1,350,350,350,"1,2,72",1,78,1611745.94,16523.24305
lstmfpai,S,3,100,1,350,350,350,"1,2,72",1,78,1569753.7,21484.06623
lstmfpai,S,3,100,1,350,350,350,"1,2,72",1,82,1574441.56,33835.23548
lstmfpai,S,3,100,1,350,350,350,"1,2,72",1,72,1618583.26,228173.1562
lstmfpai,S,3,100,1,350,350,350,"1,2,72",1,78,1570598.84,22137.68977
lstmfpai,S,3,100,1,96,96,96,"1,2,72",1,51,76487.34,2378.35521
lstmfpai,S,3,100,1,96,96,96,"1,2,72",1,64,76507.08,1592.187801
lstmfpai,S,3,100,1,96,96,96,"1,2,72",1,95,76777.62,1615.0902
lstmfpai,S,3,100,1,96,96,96,"1,2,72",1,94,77137.72,1575.741033
lstmfpai,S,3,100,1,96,96,96,"1,2,72",1,58,77160.7,1609.972636
lstmfpai,S,3,100,1,128,128,128,"1,2,72",1,49,141923.6,24812.21248
lstmfpai,S,3,100,1,128,128,128,"1,2,72",1,65,137699.6,1354.254407
lstmfpai,S,3,100,1,128,128,128,"1,2,72",1,106,136377.9,1489.762844
lstmfpai,S,3,100,1,128,128,128,"1,2,72",1,63,141500.82,14780.90125
lstmfpai,S,3,100,1,128,128,128,"1,2,72",1,66,137575.24,1332.664752
lstmfpai,S,3,100,1,150,150,150,"1,2,72",1,47,255338.02,979.8484473
lstmfpai,S,3,100,1,150,150,150,"1,2,72",1,57,255313.5,901.3964777
lstmfpai,S,3,100,1,150,150,150,"1,2,72",1,2299,255441.4,947.4479827
lstmfpai,S,3,100,1,150,150,150,"1,2,72",1,60,259349.26,17478.98708
lstmfpai,S,3,100,1,150,150,150,"1,2,72",1,83,255599.6,1346.831957
lstmfpai,S,3,100,1,250,250,250,"1,2,72",1,56,670424.86,18390.97217
lstmfpai,S,3,100,1,250,250,250,"1,2,72",1,75,666522.32,2668.378447
lstmfpai,S,3,100,1,250,250,250,"1,2,72",1,74,669449.68,17661.98262
lstmfpai,S,3,100,1,250,250,250,"1,2,72",1,69,721002.46,275561.2696
lstmfpai,S,3,100,1,250,250,250,"1,2,72",1,66,671648.86,20223.70239
lstmfpai,S,3,100,1,300,300,300,"1,2,72",1,60,1167208.92,17027.78
lstmfpai,S,3,100,1,300,300,300,"1,2,72",1,78,1175834.06,21528.45902
lstmfpai,S,3,100,1,300,300,300,"1,2,72",1,81,1167392.48,17193.32984
lstmfpai,S,3,100,1,300,300,300,"1,2,72",1,73,1166986.7,18127.49425
lstmfpai,S,3,100,1,300,300,300,"1,2,72",1,72,1177911.12,50688.3797
lstmfpai,S,3,100,1,200,200,200,"1,2,72",1,66,478989.34,254417.6475
lstmfpai,S,3,100,1,200,200,200,"1,2,72",1,102,418441.2,15490.45096
lstmfpai,S,3,100,1,200,200,200,"1,2,72",1,63,414056.7,1210.890899
lstmfpai,S,3,100,1,200,200,200,"1,2,72",1,63,413867.54,839.7375831
lstmfpai,S,3,100,1,200,200,200,"1,2,72",1,65,417659.08,15367.85573
lstmfpai,S,3,100,1,100,100,100,"1,2,72",1,47,81293.66,6983.687257
lstmfpai,S,3,100,1,100,100,100,"1,2,72",1,57,80443.64,1572.48613
lstmfpai,S,3,100,1,100,100,100,"1,2,72",1,69,80569.42,1406.251472
lstmfpai,S,3,100,1,100,100,100,"1,2,72",1,56,80795.18,1350.231294
lstmfpai,S,3,100,1,100,100,100,"1,2,72",1,62,81045.3,1472.122702
lstmfpai,S,3,100,1,256,256,256,"1,2,72",1,54,706643.04,13683.25867
lstmfpai,S,3,100,1,256,256,256,"1,2,72",1,69,707436.4,18774.31952
lstmfpai,S,3,100,1,256,256,256,"1,2,72",1,67,756318.96,247332.0064
lstmfpai,S,3,100,1,256,256,256,"1,2,72",1,72,703161.42,17967.74163
lstmfpai,S,3,100,1,256,256,256,"1,2,72",1,64,698065.86,1785.391666
lstmfpai,S,3,100,1,400,400,400,"1,2,72",1,191,2333528.46,356047.9401
lstmfpai,S,3,100,1,400,400,400,"1,2,72",1,92,2202502.86,32580.58992
lstmfpai,S,3,100,1,400,400,400,"1,2,72",1,110,2249011,48477.03235
lstmfpai,S,3,100,1,400,400,400,"1,2,72",1,116,2285974.9,188624.3423
lstmfpai,S,3,100,1,400,400,400,"1,2,72",1,120,2215580.72,81887.95535
lstmfpai,S,3,100,1,224,224,224,"1,2,72",1,8746,550979.26,6848.264013
lstmfpai,S,3,100,1,224,224,224,"1,2,72",1,72,554797.72,17205.52222
lstmfpai,S,3,100,1,224,224,224,"1,2,72",1,78,551428.18,2778.106698
lstmfpai,S,3,100,1,224,224,224,"1,2,72",1,68,554918.8,16912.92451
lstmfpai,S,3,100,1,224,224,224,"1,2,72",1,74,550799.04,2433.150731
lstmfpai,S,3,100,1,64,64,64,"1,36,4",1,205,142220.78,371982.651
lstmfpai,S,3,100,1,64,64,64,"1,36,4",1,63,88537.32,1126.685661
lstmfpai,S,3,100,1,64,64,64,"1,36,4",1,66,88442.78,949.5843573
lstmfpai,S,3,100,1,64,64,64,"1,36,4",1,59,88647.74,1193.671476
lstmfpai,S,3,100,1,64,64,64,"1,36,4",1,77,89724.7,8711.299196
lstmfpai,S,3,100,1,50,50,50,"1,36,4",1,46,75472.26,21605.42286
lstmfpai,S,3,100,1,50,50,50,"1,36,4",1,119,74652.74,6512.537576
lstmfpai,S,3,100,1,50,50,50,"1,36,4",1,66,72506.54,1617.469866
lstmfpai,S,3,100,1,50,50,50,"1,36,4",1,118,72245.36,1723.349097
lstmfpai,S,3,100,1,50,50,50,"1,36,4",1,67,72462.8,1934.902974
lstmfpai,S,3,100,1,288,288,288,"1,36,4",1,54,974097.94,2653.323406
lstmfpai,S,3,100,1,288,288,288,"1,36,4",1,76,981588.08,20141.36143
lstmfpai,S,3,100,1,288,288,288,"1,36,4",1,74,975464.08,20120.92661
lstmfpai,S,3,100,1,288,288,288,"1,36,4",1,73,976182.14,19644.70909
lstmfpai,S,3,100,1,288,288,288,"1,36,4",1,81,985582.22,18873.92077
lstmfpai,S,3,100,1,192,192,192,"1,36,4",1,73,469195.92,18114.69732
lstmfpai,S,3,100,1,192,192,192,"1,36,4",1,72,476386.14,17865.2397
lstmfpai,S,3,100,1,192,192,192,"1,36,4",1,67,467064.62,1901.568257
lstmfpai,S,3,100,1,192,192,192,"1,36,4",1,71,526295.08,395125.3962
lstmfpai,S,3,100,1,192,192,192,"1,36,4",1,66,476942.04,17281.97099
lstmfpai,S,3,100,1,160,160,160,"1,36,4",1,50,363889.72,54846.95044
lstmfpai,S,3,100,1,160,160,160,"1,36,4",1,76,349226.26,4428.496349
lstmfpai,S,3,100,1,160,160,160,"1,36,4",1,64,346524.18,4485.084756
lstmfpai,S,3,100,1,160,160,160,"1,36,4",1,64,345705.66,4282.797234
lstmfpai,S,3,100,1,160,160,160,"1,36,4",1,66,351204.86,16236.47117
lstmfpai,S,3,100,1,96,96,96,"1,36,4",1,47,158620.26,1676.89161
lstmfpai,S,3,100,1,96,96,96,"1,36,4",1,51,158329.06,1489.393667
lstmfpai,S,3,100,1,96,96,96,"1,36,4",1,52,155745.16,1629.813577
lstmfpai,S,3,100,1,96,96,96,"1,36,4",1,51,157838.8,1865.077961
lstmfpai,S,3,100,1,96,96,96,"1,36,4",1,51,158945.9,1480.654588
lstmfpai,S,3,100,1,150,150,150,"1,36,4",1,3124,400251.38,363096.0907
lstmfpai,S,3,100,1,150,150,150,"1,36,4",1,60,338785.08,16816.50109
lstmfpai,S,3,100,1,150,150,150,"1,36,4",1,62,334948.22,3595.046316
lstmfpai,S,3,100,1,150,150,150,"1,36,4",1,62,333514.98,3545.459877
lstmfpai,S,3,100,1,150,150,150,"1,36,4",1,59,336911.66,12156.62463
lstmfpai,S,3,100,1,250,250,250,"1,36,4",1,52,810617.26,4843.058975
lstmfpai,S,3,100,1,250,250,250,"1,36,4",1,72,789870.78,22243.6435
lstmfpai,S,3,100,1,250,250,250,"1,36,4",1,64,854509.44,390101.863
lstmfpai,S,3,100,1,250,250,250,"1,36,4",1,64,791834.26,1690.638055
lstmfpai,S,3,100,1,300,300,300,"1,36,4",1,59,1174896.28,36645.70149
lstmfpai,S,3,100,1,300,300,300,"1,36,4",1,99,1155398.64,20332.3369
lstmfpai,S,3,100,1,300,300,300,"1,36,4",1,75,1150347.2,20662.67
lstmfpai,S,3,100,1,300,300,300,"1,36,4",1,73,1220555.84,364847.7562
lstmfpai,S,3,100,1,200,200,200,"1,36,4",1,50,476786.52,3913.058544
lstmfpai,S,3,100,1,200,200,200,"1,36,4",1,124,492146.12,16344.1886
lstmfpai,S,3,100,1,200,200,200,"1,36,4",1,79,479913.14,2138.72548
lstmfpai,S,3,100,1,200,200,200,"1,36,4",1,65,492944.98,15523.94404
lstmfpai,S,3,100,1,200,200,200,"1,36,4",1,74,480466.32,3211.718353
lstmfpai,S,3,100,1,100,100,100,"1,36,4",1,47,180744.9,62031.00979
lstmfpai,S,3,100,1,100,100,100,"1,36,4",1,57,169830.44,2316.810645
lstmfpai,S,3,100,1,100,100,100,"1,36,4",1,59,168329.88,1815.966328
lstmfpai,S,3,100,1,100,100,100,"1,36,4",1,55,170444.08,1770.822508
lstmfpai,S,3,100,1,100,100,100,"1,36,4",1,67,167712.94,1635.66656
lstmfpai,S,3,100,1,256,256,256,"1,36,4",1,68,830316.92,46994.87892
lstmfpai,S,3,100,1,256,256,256,"1,36,4",1,70,819647.52,21424.89598
lstmfpai,S,3,100,1,256,256,256,"1,36,4",1,66,813699.98,2008.81243
lstmfpai,S,3,100,1,256,256,256,"1,36,4",1,75,824304.88,20781.19473
lstmfpai,S,3,100,1,256,256,256,"1,36,4",1,71,866797.5,315721.1485
lstmfpai,S,3,100,1,400,400,400,"1,36,4",1,313,2482941.08,476835.2354
lstmfpai,S,3,100,1,400,400,400,"1,36,4",1,81,2392960.14,25147.01834
lstmfpai,S,3,100,1,400,400,400,"1,36,4",1,82,2387270.08,30085.22621
lstmfpai,S,3,100,1,400,400,400,"1,36,4",1,93,2425520.56,212225.9795
lstmfpai,D,3,100,1,64,64,64,"1,12,12",1,48,38033.92,1051.223798
lstmfpai,D,3,100,1,64,64,64,"1,12,12",1,52,38867.74,958.7097749
lstmfpai,D,3,100,1,64,64,64,"1,12,12",1,52,38598.74,645.8853709
lstmfpai,D,3,100,1,64,64,64,"1,12,12",1,53,39077.28,828.793582
lstmfpai,D,3,100,1,64,64,64,"1,12,12",1,51,39058.56,629.8514161
lstmfpai,D,3,100,1,50,50,50,"1,12,12",1,165,50566.96,181629.1241
lstmfpai,D,3,100,1,50,50,50,"1,12,12",1,65,24904.18,1718.913828
lstmfpai,D,3,100,1,50,50,50,"1,12,12",1,65,24872.26,1389.840866
lstmfpai,D,3,100,1,50,50,50,"1,12,12",1,84,25363.12,1384.011021
lstmfpai,D,3,100,1,50,50,50,"1,12,12",1,63,24884.52,1397.404898
lstmfpai,D,3,100,1,288,288,288,"1,12,12",1,203,964764.72,43162.81476
lstmfpai,D,3,100,1,288,288,288,"1,12,12",1,92,963153.36,15842.58427
lstmfpai,D,3,100,1,288,288,288,"1,12,12",1,80,972247.18,65058.82152
lstmfpai,D,3,100,1,288,288,288,"1,12,12",1,85,1022232.16,305781.0513
lstmfpai,D,3,100,1,288,288,288,"1,12,12",1,78,966220.3,16503.0507
lstmfpai,D,3,100,1,192,192,192,"1,12,12",1,49,314045.64,1652.538287
lstmfpai,D,3,100,1,192,192,192,"1,12,12",1,125,317867.48,1740.519098
lstmfpai,D,3,100,1,192,192,192,"1,12,12",1,67,321329.34,14017.0572
lstmfpai,D,3,100,1,192,192,192,"1,12,12",1,61,318356.06,2020.496606
lstmfpai,D,3,100,1,192,192,192,"1,12,12",1,64,317721.04,1508.267283
lstmfpai,D,3,100,1,160,160,160,"1,12,12",1,48,231873.04,1362.856999
lstmfpai,D,3,100,1,160,160,160,"1,12,12",1,72,232614.74,1073.434093
lstmfpai,D,3,100,1,160,160,160,"1,12,12",1,59,236589.42,13035.53559
lstmfpai,D,3,100,1,160,160,160,"1,12,12",1,60,233348.22,1364.465482
lstmfpai,D,3,100,1,160,160,160,"1,12,12",1,67,233652.76,718.3155173
lstmfpai,D,3,100,1,350,350,350,"1,12,12",1,77,1824091.92,33355.58919
lstmfpai,D,3,100,1,350,350,350,"1,12,12",1,85,1867614.58,266808.7808
lstmfpai,D,3,100,1,350,350,350,"1,12,12",1,80,1805579.8,42548.52111
lstmfpai,D,3,100,1,350,350,350,"1,12,12",1,73,1795909.88,25183.56834
lstmfpai,D,3,100,1,350,350,350,"1,12,12",1,78,1872384.04,191693.229
lstmfpai,D,3,100,1,96,96,96,"1,12,12",1,52,52961.82,1332.784899
lstmfpai,D,3,100,1,96,96,96,"1,12,12",1,79,54933.98,1598.13378
lstmfpai,D,3,100,1,96,96,96,"1,12,12",1,66,54986.74,546.9117958
lstmfpai,D,3,100,1,96,96,96,"1,12,12",1,65,54956.48,907.3508085
lstmfpai,D,3,100,1,96,96,96,"1,12,12",1,66,54867.52,951.6149482
lstmfpai,D,3,100,1,128,128,128,"1,12,12",1,50,131120.86,1464.927862
lstmfpai,D,3,100,1,128,128,128,"1,12,12",1,63,136462.96,21785.26819
lstmfpai,D,3,100,1,128,128,128,"1,12,12",1,64,132372.7,1284.143796
lstmfpai,D,3,100,1,128,128,128,"1,12,12",1,63,132579.42,1120.020341
lstmfpai,D,3,100,1,128,128,128,"1,12,12",1,66,131823.36,1113.369961
lstmfpai,D,3,100,1,150,150,150,"1,12,12",1,2141,216141.04,190798.6628
lstmfpai,D,3,100,1,150,150,150,"1,12,12",1,63,189638.94,1620.97043
lstmfpai,D,3,100,1,150,150,150,"1,12,12",1,61,189494.8,1647.182831
lstmfpai,D,3,100,1,150,150,150,"1,12,12",1,59,194036.02,13407.38109
lstmfpai,D,3,100,1,150,150,150,"1,12,12",1,61,190386.18,2107.464094
lstmfpai,D,3,100,1,250,250,250,"1,12,12",1,256,712539.62,161468.8915
lstmfpai,D,3,100,1,250,250,250,"1,12,12",1,95,701319.26,112554.3581
lstmfpai,D,3,100,1,250,250,250,"1,12,12",1,105,745544.84,261210.7034
lstmfpai,D,3,100,1,250,250,250,"1,12,12",1,87,686613.24,9836.382064
lstmfpai,D,3,100,1,250,250,250,"1,12,12",1,98,694087.54,37678.74168
lstmfpai,D,3,100,1,300,300,300,"1,12,12",1,80,1128103.62,28722.42922
lstmfpai,D,3,100,1,300,300,300,"1,12,12",1,82,1133004.54,24594.51318
lstmfpai,D,3,100,1,300,300,300,"1,12,12",1,81,1197867.3,342862.3621
lstmfpai,D,3,100,1,300,300,300,"1,12,12",1,77,1138167.56,21212.54674
lstmfpai,D,3,100,1,300,300,300,"1,12,12",1,94,1143065.08,19847.32277
lstmfpai,D,3,100,1,200,200,200,"1,12,12",1,57,367989.84,20582.01567
lstmfpai,D,3,100,1,200,200,200,"1,12,12",1,77,365526.28,3518.53681
lstmfpai,D,3,100,1,200,200,200,"1,12,12",1,49821,368229.36,14388.49595
lstmfpai,D,3,100,1,200,200,200,"1,12,12",1,60,365522.74,935.0986218
